"year","month","discount","returned","sales_month"
"2017","11","0.00",NULL,"29.79"
"2017","11","0.80",NULL,"7.98"
"2017","11","0.20",NULL,"17.44"
"2017","11","0.00",NULL,"16.56"
"2017","11","0.20",NULL,"681.41"
"2017","11","0.00",NULL,"1323.90"
"2017","11","0.20",NULL,"44.26"
"2017","11","0.60",NULL,"34.50"
"2017","11","0.00",NULL,"1225.95"
"2017","11","0.20",NULL,"339.96"
"2017","11","0.00",NULL,"393.54"
"2017","11","0.70",NULL,"7.23"
"2017","11","0.00",NULL,"160.27"
"2017","11","0.20",NULL,"34.94"
"2017","11","0.00",NULL,"917.51"
"2017","11","0.20",NULL,"63.82"
"2017","11","0.20","Yes","683.89"
"2017","11","0.20",NULL,"5.34"
"2017","11","0.00",NULL,"40.08"
"2017","11","0.20",NULL,"190.72"
"2017","11","0.00",NULL,"1261.74"
"2017","11","0.80",NULL,"68.81"
"2017","11","0.00",NULL,"1087.87"
"2017","11","0.20",NULL,"338.91"
"2017","11","0.10",NULL,"577.76"
"2017","11","0.80",NULL,"32.06"
"2017","11","0.20",NULL,"55.10"
"2017","11","0.00",NULL,"304.90"
"2017","11","0.20",NULL,"330.29"
"2017","11","0.70",NULL,"1345.49"
"2017","11","0.20",NULL,"40.92"
"2017","11","0.20","Yes","72.74"
"2017","11","0.20",NULL,"223.89"
"2017","11","0.30",NULL,"396.80"
"2017","11","0.20",NULL,"24.40"
"2017","11","0.70",NULL,"11.61"
"2017","11","0.20",NULL,"207.00"
"2017","11","0.70",NULL,"16.15"
"2017","11","0.20","Yes","146.14"
"2017","11","0.20",NULL,"23.34"
"2017","11","0.70",NULL,"152.99"
"2017","11","0.80",NULL,"1.70"
"2017","11","0.00",NULL,"2356.46"
"2017","11","0.80",NULL,"10.48"
"2017","11","0.10",NULL,"205.16"
"2017","11","0.00",NULL,"170.98"
"2017","11","0.40",NULL,"287.91"
"2017","11","0.00",NULL,"221.49"
"2017","11","0.20",NULL,"239.98"
"2017","11","0.20","Yes","304.78"
"2017","11","0.20",NULL,"7.88"
"2017","11","0.20","Yes","100.79"
"2017","11","0.20",NULL,"22.63"
"2017","11","0.00",NULL,"76.14"
"2017","11","0.20",NULL,"290.35"
"2017","11","0.00",NULL,"525.73"
"2017","11","0.20",NULL,"102.36"
"2017","11","0.00",NULL,"70.95"
"2017","11","0.20",NULL,"6.61"
"2017","11","0.70",NULL,"121.10"
"2017","11","0.00",NULL,"185.58"
"2017","11","0.20",NULL,"692.47"
"2017","11","0.00",NULL,"32.40"
"2017","11","0.20",NULL,"83.98"
"2017","11","0.00",NULL,"4.95"
"2017","11","0.80",NULL,"3.88"
"2017","11","0.00",NULL,"4748.70"
"2018","11","0.20",NULL,"97.98"
"2018","11","0.00",NULL,"1263.30"
"2018","11","0.20",NULL,"24.03"
"2018","11","0.00",NULL,"12.90"
"2018","11","0.20",NULL,"87.37"
"2018","11","0.00",NULL,"68.60"
"2018","11","0.20",NULL,"54.22"
"2018","11","0.00",NULL,"32.40"
"2018","11","0.20",NULL,"176.17"
"2018","11","0.00",NULL,"38.29"
"2018","11","0.20",NULL,"535.93"
"2018","11","0.00",NULL,"14.85"
"2018","11","0.40",NULL,"313.18"
"2018","11","0.20",NULL,"339.92"
"2018","11","0.00",NULL,"37.17"
"2018","11","0.20",NULL,"95.97"
"2018","11","0.00",NULL,"314.55"
"2018","11","0.20",NULL,"40.97"
"2018","11","0.00",NULL,"303.54"
"2018","11","0.70",NULL,"3.74"
"2018","11","0.10",NULL,"245.65"
"2018","11","0.00","Yes","251.79"
"2018","11","0.50",NULL,"86.97"
"2018","11","0.20",NULL,"14.35"
"2018","11","0.00",NULL,"10.74"
"2018","11","0.20",NULL,"4.18"
"2018","11","0.30",NULL,"1537.07"
"2018","11","0.20",NULL,"110.10"
"2018","11","0.00",NULL,"160.00"
"2018","11","0.20",NULL,"171.96"
"2018","11","0.00",NULL,"318.58"
"2018","11","0.20",NULL,"10.78"
"2018","11","0.00",NULL,"37.68"
"2018","11","0.20",NULL,"3406.66"
"2018","11","0.20",NULL,"14.37"
"2018","11","0.30",NULL,"863.13"
"2018","11","0.70",NULL,"78.76"
"2018","11","0.20",NULL,"36.11"
"2018","11","0.00",NULL,"13.36"
"2018","11","0.20",NULL,"38.14"
"2018","11","0.00",NULL,"36.00"
"2018","11","0.20",NULL,"77.95"
"2018","11","0.00",NULL,"16.45"
"2018","11","0.20",NULL,"70.82"
"2018","11","0.00",NULL,"2678.94"
"2018","11","0.20",NULL,"629.18"
"2018","11","0.00","Yes","39.00"
"2018","11","0.40",NULL,"1199.98"
"2018","11","0.00",NULL,"59.97"
"2018","11","0.80",NULL,"1.19"
"2018","11","0.00",NULL,"88.40"
"2018","11","0.20",NULL,"1016.79"
"2018","11","0.20","Yes","39.81"
"2018","11","0.00",NULL,"1568.61"
"2018","11","0.20",NULL,"125.35"
"2018","11","0.00",NULL,"74.80"
"2018","11","0.60",NULL,"11.38"
"2018","11","0.00",NULL,"8.75"
"2018","11","0.20",NULL,"62.06"
"2018","11","0.80",NULL,"3.56"
"2018","11","0.30",NULL,"127.55"
"2018","11","0.00",NULL,"199.14"
"2018","11","0.60",NULL,"44.46"
"2018","11","0.00",NULL,"41.96"
"2018","11","0.20",NULL,"26.98"
"2018","11","0.00",NULL,"180.90"
"2018","11","0.20",NULL,"24.78"
"2018","11","0.00",NULL,"89.97"
"2018","11","0.20",NULL,"244.77"
"2018","11","0.00",NULL,"104.90"
"2018","11","0.20",NULL,"39.89"
"2018","11","0.00",NULL,"720.76"
"2018","11","0.20",NULL,"73.28"
"2018","11","0.30",NULL,"347.80"
"2018","11","0.00",NULL,"40.46"
"2018","11","0.20",NULL,"1684.75"
"2018","11","0.00",NULL,"41.86"
"2018","11","0.30",NULL,"47.99"
"2018","11","0.70",NULL,"6.89"
"2018","11","0.00",NULL,"35.66"
"2018","11","0.40",NULL,"41.96"
"2018","11","0.00",NULL,"74.79"
"2018","11","0.40",NULL,"340.18"
"2018","11","0.20",NULL,"29.12"
"2018","11","0.00",NULL,"207.76"
"2018","11","0.20",NULL,"293.47"
"2018","11","0.00",NULL,"1394.42"
"2018","11","0.20",NULL,"68.11"
"2018","11","0.00",NULL,"360.73"
"2018","11","0.20",NULL,"4.62"
"2018","11","0.00",NULL,"1196.31"
"2018","11","0.20",NULL,"18.50"
"2018","11","0.00",NULL,"28.14"
"2018","11","0.20",NULL,"48.85"
"2018","11","0.00",NULL,"531.57"
"2018","11","0.80",NULL,"3.14"
"2018","11","0.20",NULL,"684.22"
"2018","11","0.30",NULL,"380.06"
"2018","11","0.20",NULL,"3.64"
"2018","11","0.40",NULL,"23.99"
"2018","11","0.00",NULL,"28.60"
"2018","11","0.20",NULL,"103.97"
"2018","11","0.00",NULL,"2128.25"
"2018","11","0.80",NULL,"12.59"
"2018","11","0.00",NULL,"128.40"
"2018","11","0.20",NULL,"7.71"
"2018","11","0.00","Yes","89.97"
"2018","11","0.20",NULL,"77.79"
"2018","11","0.30",NULL,"449.37"
"2018","11","0.80",NULL,"4.49"
"2018","11","0.70",NULL,"4499.99"
"2018","11","0.40",NULL,"630.02"
"2018","11","0.00",NULL,"497.37"
"2018","11","0.10",NULL,"408.01"
"2018","11","0.20",NULL,"151.96"
"2018","11","0.70",NULL,"14.43"
"2018","11","0.00",NULL,"563.33"
"2018","11","0.20",NULL,"47.95"
"2018","11","0.00",NULL,"159.00"
"2018","11","0.20",NULL,"38.43"
"2018","11","0.00",NULL,"253.65"
"2018","11","0.20",NULL,"223.78"
"2018","11","0.00",NULL,"14.70"
"2018","11","0.20",NULL,"1219.96"
"2018","11","0.00",NULL,"833.48"
"2018","11","0.40",NULL,"331.02"
"2018","11","0.00",NULL,"798.82"
"2018","11","0.20",NULL,"27.68"
"2018","11","0.00",NULL,"14.94"
"2018","11","0.00","Yes","71.30"
"2018","11","0.00",NULL,"27.24"
"2018","11","0.70",NULL,"4.37"
"2018","11","0.00",NULL,"84.84"
"2018","11","0.20",NULL,"70.01"
"2018","11","0.00",NULL,"27.88"
"2018","11","0.20",NULL,"111.72"
"2018","11","0.00",NULL,"39.88"
"2018","11","0.20",NULL,"167.32"
"2018","11","0.00",NULL,"580.74"
"2018","11","0.80",NULL,"6.22"
"2018","11","0.20",NULL,"5.18"
"2018","11","0.00",NULL,"1335.90"
"2018","11","0.20","Yes","195.14"
"2018","11","0.00",NULL,"61.40"
"2018","11","0.20",NULL,"89.57"
"2018","11","0.10",NULL,"167.29"
"2018","11","0.20",NULL,"312.81"
"2018","11","0.30",NULL,"1474.80"
"2018","11","0.20",NULL,"163.15"
"2018","11","0.70",NULL,"69.89"
"2018","11","0.20",NULL,"139.96"
"2018","11","0.70",NULL,"9.89"
"2018","11","0.00","Yes","273.96"
"2018","11","0.20",NULL,"560.25"
"2018","11","0.00",NULL,"156.12"
"2018","11","0.70",NULL,"2.63"
"2018","11","0.60",NULL,"242.18"
"2018","11","0.20",NULL,"1603.14"
"2018","11","0.00",NULL,"479.72"
"2018","11","0.00","Yes","756.80"
"2018","11","0.00",NULL,"563.40"
"2018","11","0.20",NULL,"7.31"
"2018","11","0.00",NULL,"3281.96"
"2018","11","0.20",NULL,"81.58"
"2018","11","0.00",NULL,"38.88"
"2018","11","0.20",NULL,"226.62"
"2018","11","0.00",NULL,"2347.80"
"2018","11","0.20",NULL,"9.25"
"2018","11","0.40",NULL,"494.98"
"2018","11","0.20",NULL,"1356.50"
"2018","11","0.70",NULL,"456.59"
"2018","11","0.00",NULL,"7.38"
"2018","11","0.20",NULL,"728.52"
"2018","11","0.00",NULL,"595.38"
"2018","11","0.20",NULL,"61.19"
"2018","11","0.60",NULL,"22.75"
"2018","11","0.20",NULL,"10.53"
"2018","11","0.80",NULL,"2.30"
"2018","11","0.00",NULL,"17.28"
"2018","11","0.20","Yes","8.32"
"2018","11","0.00",NULL,"7.98"
"2018","11","0.30",NULL,"956.67"
"2018","11","0.20",NULL,"361.38"
"2018","11","0.00",NULL,"803.94"
"2018","11","0.20",NULL,"61.02"
"2018","11","0.20","Yes","194.35"
"2018","11","0.00",NULL,"49.18"
"2018","11","0.20",NULL,"16.75"
"2018","11","0.00",NULL,"24.88"
"2018","11","0.20",NULL,"31.98"
"2018","11","0.70",NULL,"30.35"
"2018","11","0.20",NULL,"169.84"
"2018","11","0.00",NULL,"33.36"
"2018","11","0.20",NULL,"512.27"
"2018","11","0.00",NULL,"112.35"
"2018","11","0.70","Yes","179.99"
"2018","11","0.20",NULL,"156.11"
"2018","11","0.00",NULL,"289.31"
"2018","11","0.20",NULL,"163.10"
"2018","11","0.00",NULL,"116.28"
"2018","11","0.30",NULL,"255.11"
"2018","11","0.00",NULL,"1570.94"
"2018","11","0.70","Yes","4.16"
"2018","11","0.30",NULL,"318.43"
"2018","11","0.20",NULL,"15.18"
"2018","11","0.30",NULL,"470.16"
"2018","11","0.00",NULL,"994.94"
"2018","11","0.20",NULL,"31.10"
"2018","11","0.00",NULL,"44.70"
"2018","11","0.60",NULL,"2.33"
"2018","11","0.00",NULL,"25.92"
"2018","11","0.20",NULL,"116.76"
"2018","11","0.00",NULL,"99.67"
"2018","11","0.20",NULL,"13.22"
"2018","11","0.00",NULL,"1332.92"
"2018","11","0.20",NULL,"17.58"
"2018","11","0.70",NULL,"6.27"
"2018","11","0.00",NULL,"1144.01"
"2018","11","0.60",NULL,"7.07"
"2018","11","0.00",NULL,"75.96"
"2018","11","0.20",NULL,"700.51"
"2018","11","0.00",NULL,"19.92"
"2018","11","0.20",NULL,"674.35"
"2018","11","0.00",NULL,"81.96"
"2018","11","0.20",NULL,"727.97"
"2018","11","0.00",NULL,"44.02"
"2018","11","0.20",NULL,"9.22"
"2018","11","0.00",NULL,"190.19"
"2018","11","0.20",NULL,"17.71"
"2018","11","0.40",NULL,"876.30"
"2018","11","0.00",NULL,"287.52"
"2018","11","0.20",NULL,"457.37"
"2018","11","0.00",NULL,"34.95"
"2018","11","0.80",NULL,"10.78"
"2018","11","0.20",NULL,"130.78"
"2018","11","0.00",NULL,"1094.98"
"2018","11","0.20",NULL,"113.89"
"2018","11","0.00",NULL,"59.98"
"2018","11","0.20",NULL,"218.70"
"2018","11","0.60",NULL,"66.11"
"2018","11","0.70",NULL,"7.43"
"2018","11","0.20",NULL,"88.77"
"2018","11","0.00",NULL,"19.44"
"2018","11","0.20",NULL,"74.35"
"2018","11","0.00",NULL,"101.70"
"2018","11","0.20",NULL,"183.34"
"2019","11","0.20",NULL,"321.57"
"2019","11","0.00",NULL,"52.40"
"2019","11","0.20",NULL,"114.52"
"2019","11","0.00","Yes","68.97"
"2019","11","0.00",NULL,"356.34"
"2019","11","0.00","Yes","12.96"
"2019","11","0.00",NULL,"620.80"
"2019","11","0.20",NULL,"1348.07"
"2019","11","0.00",NULL,"811.28"
"2019","11","0.20",NULL,"3.30"
"2019","11","0.00",NULL,"224.39"
"2019","11","0.00","Yes","8.62"
"2019","11","0.30",NULL,"127.79"
"2019","11","0.20",NULL,"16.90"
"2019","11","0.00",NULL,"327.84"
"2019","11","0.20",NULL,"62.35"
"2019","11","0.00",NULL,"18.24"
"2019","11","0.20",NULL,"223.44"
"2019","11","0.00",NULL,"937.80"
"2019","11","0.20",NULL,"343.13"
"2019","11","0.70",NULL,"11.52"
"2019","11","0.00",NULL,"528.41"
"2019","11","0.20",NULL,"39.30"
"2019","11","0.70",NULL,"11.22"
"2019","11","0.00",NULL,"1583.66"
"2019","11","0.20",NULL,"221.02"
"2019","11","0.00",NULL,"11.56"
"2019","11","0.20",NULL,"527.86"
"2019","11","0.00",NULL,"10.48"
"2019","11","0.20",NULL,"32.26"
"2019","11","0.00",NULL,"25.50"
"2019","11","0.20",NULL,"86.71"
"2019","11","0.40",NULL,"350.35"
"2019","11","0.00",NULL,"7.80"
"2019","11","0.20",NULL,"86.35"
"2019","11","0.00",NULL,"2077.14"
"2019","11","0.00","Yes","5.56"
"2019","11","0.00",NULL,"753.45"
"2019","11","0.00","Yes","46.94"
"2019","11","0.20",NULL,"18.37"
"2019","11","0.40",NULL,"89.99"
"2019","11","0.00","Yes","9.02"
"2019","11","0.00",NULL,"305.01"
"2019","11","0.30",NULL,"127.37"
"2019","11","0.20",NULL,"52.27"
"2019","11","0.00",NULL,"163.96"
"2019","11","0.40",NULL,"220.75"
"2019","11","0.20",NULL,"1673.18"
"2019","11","0.00",NULL,"310.62"
"2019","11","0.20",NULL,"23.68"
"2019","11","0.00",NULL,"99.99"
"2019","11","0.20",NULL,"241.42"
"2019","11","0.00",NULL,"146.82"
"2019","11","0.10",NULL,"977.29"
"2019","11","0.20",NULL,"18.16"
"2019","11","0.00",NULL,"181.86"
"2019","11","0.20",NULL,"16.27"
"2019","11","0.00",NULL,"28.40"
"2019","11","0.20",NULL,"631.50"
"2019","11","0.00",NULL,"18.70"
"2019","11","0.20",NULL,"1359.96"
"2019","11","0.00",NULL,"409.50"
"2019","11","0.00","Yes","100.94"
"2019","11","0.20",NULL,"67.99"
"2019","11","0.70",NULL,"2.39"
"2019","11","0.20",NULL,"516.49"
"2019","11","0.00",NULL,"48.87"
"2019","11","0.70",NULL,"59.91"
"2019","11","0.80",NULL,"18.34"
"2019","11","0.70",NULL,"22.06"
"2019","11","0.20",NULL,"27.99"
"2019","11","0.00",NULL,"633.04"
"2019","11","0.20",NULL,"81.25"
"2019","11","0.30",NULL,"233.06"
"2019","11","0.20",NULL,"674.38"
"2019","11","0.00",NULL,"2.88"
"2019","11","0.20",NULL,"595.37"
"2019","11","0.00",NULL,"2017.93"
"2019","11","0.20",NULL,"55.98"
"2019","11","0.00",NULL,"126.30"
"2019","11","0.00","Yes","56.56"
"2019","11","0.20",NULL,"959.98"
"2019","11","0.40",NULL,"1781.68"
"2019","11","0.20",NULL,"40.78"
"2019","11","0.00",NULL,"27.93"
"2019","11","0.20",NULL,"16.06"
"2019","11","0.30",NULL,"206.00"
"2019","11","0.70",NULL,"19.01"
"2019","11","0.00","Yes","33.29"
"2019","11","0.00",NULL,"1652.58"
"2019","11","0.40",NULL,"370.78"
"2019","11","0.20","Yes","45.04"
"2019","11","0.00",NULL,"1619.20"
"2019","11","0.20",NULL,"352.09"
"2019","11","0.80",NULL,"1525.19"
"2019","11","0.00",NULL,"108.96"
"2019","11","0.20",NULL,"4.93"
"2019","11","0.50",NULL,"7999.98"
"2019","11","0.20",NULL,"10.85"
"2019","11","0.30",NULL,"127.39"
"2019","11","0.20",NULL,"374.32"
"2019","11","0.00",NULL,"2035.90"
"2019","11","0.20",NULL,"389.06"
"2019","11","0.00",NULL,"2682.36"
"2019","11","0.30",NULL,"155.37"
"2019","11","0.20",NULL,"41.47"
"2019","11","0.00",NULL,"18.84"
"2019","11","0.20",NULL,"61.79"
"2019","11","0.00",NULL,"79.96"
"2019","11","0.20",NULL,"567.06"
"2019","11","0.00",NULL,"26.40"
"2019","11","0.00","Yes","143.73"
"2019","11","0.00",NULL,"1013.67"
"2019","11","0.20",NULL,"55.18"
"2019","11","0.70",NULL,"95.99"
"2019","11","0.20",NULL,"283.92"
"2019","11","0.30",NULL,"327.73"
"2019","11","0.00",NULL,"874.32"
"2019","11","0.70",NULL,"15.24"
"2019","11","0.00",NULL,"96.36"
"2019","11","0.80",NULL,"13.76"
"2019","11","0.20",NULL,"44.38"
"2019","11","0.00",NULL,"318.96"
"2019","11","0.20",NULL,"540.05"
"2019","11","0.00",NULL,"574.60"
"2019","11","0.20","Yes","761.54"
"2019","11","0.20",NULL,"164.69"
"2019","11","0.60",NULL,"30.56"
"2019","11","0.20",NULL,"933.24"
"2019","11","0.00",NULL,"83.90"
"2019","11","0.20",NULL,"6.67"
"2019","11","0.70",NULL,"3.65"
"2019","11","0.40",NULL,"899.98"
"2019","11","0.20",NULL,"1158.12"
"2019","11","0.10",NULL,"1242.90"
"2019","11","0.00","Yes","1259.97"
"2019","11","0.20",NULL,"31.10"
"2019","11","0.00",NULL,"5.56"
"2019","11","0.20",NULL,"167.44"
"2019","11","0.00","Yes","37.76"
"2019","11","0.20",NULL,"74.11"
"2019","11","0.00",NULL,"66.76"
"2019","11","0.70",NULL,"4.09"
"2019","11","0.20",NULL,"107.42"
"2019","11","0.20","Yes","39.96"
"2019","11","0.00",NULL,"25.06"
"2019","11","0.20",NULL,"3272.22"
"2019","11","0.00",NULL,"38.88"
"2019","11","0.20",NULL,"165.08"
"2019","11","0.00",NULL,"490.71"
"2019","11","0.30",NULL,"853.93"
"2019","11","0.40",NULL,"79.97"
"2019","11","0.20",NULL,"1039.99"
"2019","11","0.00",NULL,"45.36"
"2019","11","0.20","Yes","415.87"
"2019","11","0.00",NULL,"80.93"
"2019","11","0.20",NULL,"40.74"
"2019","11","0.00",NULL,"8.64"
"2019","11","0.20",NULL,"77.95"
"2019","11","0.00",NULL,"20.74"
"2019","11","0.20",NULL,"474.94"
"2019","11","0.00",NULL,"166.16"
"2019","11","0.60",NULL,"15.99"
"2019","11","0.20",NULL,"31.78"
"2019","11","0.00",NULL,"10.89"
"2019","11","0.40",NULL,"119.94"
"2019","11","0.20",NULL,"499.17"
"2019","11","0.00",NULL,"67.80"
"2019","11","0.20",NULL,"35.01"
"2019","11","0.00",NULL,"4.36"
"2019","11","0.20",NULL,"10.37"
"2019","11","0.80",NULL,"21.99"
"2019","11","0.00",NULL,"58.02"
"2019","11","0.20",NULL,"492.77"
"2019","11","0.30",NULL,"1079.32"
"2019","11","0.20","Yes","1919.98"
"2019","11","0.40",NULL,"859.20"
"2019","11","0.00",NULL,"247.95"
"2019","11","0.20",NULL,"84.06"
"2019","11","0.00",NULL,"59.92"
"2019","11","0.20",NULL,"8.76"
"2019","11","0.00",NULL,"196.08"
"2019","11","0.20",NULL,"95.98"
"2019","11","0.00",NULL,"153.42"
"2019","11","0.20",NULL,"1007.23"
"2019","11","0.00",NULL,"168.10"
"2019","11","0.80",NULL,"6.10"
"2019","11","0.70",NULL,"4.16"
"2019","11","0.20","Yes","659.98"
"2019","11","0.00",NULL,"839.04"
"2019","11","0.80",NULL,"1.41"
"2019","11","0.20",NULL,"695.94"
"2019","11","0.00","Yes","46.76"
"2019","11","0.20",NULL,"77.60"
"2019","11","0.00",NULL,"2864.39"
"2019","11","0.10",NULL,"128.12"
"2019","11","0.00",NULL,"50.32"
"2019","11","0.20",NULL,"61.42"
"2019","11","0.00",NULL,"45.82"
"2019","11","0.20",NULL,"8.45"
"2019","11","0.30",NULL,"305.31"
"2019","11","0.50",NULL,"219.08"
"2019","11","0.70","Yes","20.72"
"2019","11","0.80",NULL,"30.56"
"2019","11","0.20",NULL,"1013.02"
"2019","11","0.00",NULL,"76.58"
"2019","11","0.20",NULL,"103.71"
"2019","11","0.00",NULL,"353.88"
"2019","11","0.20",NULL,"531.50"
"2019","11","0.00",NULL,"299.08"
"2019","11","0.60",NULL,"341.96"
"2019","11","0.00","Yes","70.98"
"2019","11","0.80",NULL,"9.32"
"2019","11","0.20",NULL,"425.58"
"2019","11","0.00","Yes","5.82"
"2019","11","0.00",NULL,"17.94"
"2019","11","0.80",NULL,"7.54"
"2019","11","0.00",NULL,"346.88"
"2019","11","0.20",NULL,"14.02"
"2019","11","0.00","Yes","50.94"
"2019","11","0.00",NULL,"1247.64"
"2019","11","0.20",NULL,"548.10"
"2019","11","0.00",NULL,"27.78"
"2019","11","0.20",NULL,"60.86"
"2019","11","0.00","Yes","34.08"
"2019","11","0.20",NULL,"8.86"
"2019","11","0.70",NULL,"7.48"
"2019","11","0.20",NULL,"81.36"
"2019","11","0.80",NULL,"33.57"
"2019","11","0.20",NULL,"853.15"
"2019","11","0.60",NULL,"6.46"
"2019","11","0.20",NULL,"66.02"
"2019","11","0.00",NULL,"17.84"
"2019","11","0.20",NULL,"101.52"
"2019","11","0.00",NULL,"137.70"
"2019","11","0.20",NULL,"222.38"
"2019","11","0.00",NULL,"120.50"
"2019","11","0.70",NULL,"13.27"
"2019","11","0.00",NULL,"14.94"
"2019","11","0.00","Yes","92.52"
"2019","11","0.00",NULL,"4.30"
"2019","11","0.20",NULL,"21.79"
"2019","11","0.00",NULL,"411.28"
"2019","11","0.20",NULL,"7.92"
"2019","11","0.80",NULL,"67.84"
"2019","11","0.20",NULL,"507.73"
"2019","11","0.00",NULL,"1143.67"
"2019","11","0.40",NULL,"166.50"
"2019","11","0.20",NULL,"359.50"
"2019","11","0.20",NULL,"671.98"
"2019","11","0.00",NULL,"2249.91"
"2019","11","0.20",NULL,"384.59"
"2019","11","0.00",NULL,"390.75"
"2019","11","0.40",NULL,"523.76"
"2019","11","0.00",NULL,"10499.97"
"2019","11","0.20",NULL,"8.90"
"2019","11","0.00",NULL,"67.12"
"2019","11","0.40",NULL,"2065.32"
"2019","11","0.00",NULL,"229.36"
"2019","11","0.20",NULL,"88.77"
"2019","11","0.70",NULL,"5.68"
"2019","11","0.20",NULL,"42.27"
"2019","11","0.30",NULL,"191.06"
"2019","11","0.00",NULL,"503.52"
"2019","11","0.20",NULL,"55.58"
"2019","11","0.60",NULL,"22.85"
"2019","11","0.20",NULL,"263.06"
"2019","11","0.80",NULL,"1.25"
"2019","11","0.00",NULL,"921.95"
"2019","11","0.20",NULL,"696.01"
"2019","11","0.70",NULL,"653.00"
"2019","11","0.00",NULL,"193.88"
"2019","11","0.80",NULL,"16.03"
"2019","11","0.20","Yes","107.88"
"2019","11","0.00","Yes","73.68"
"2019","11","0.00",NULL,"831.56"
"2019","11","0.20",NULL,"223.06"
"2019","11","0.00",NULL,"139.86"
"2019","11","0.20",NULL,"590.35"
"2019","11","0.00",NULL,"11.21"
"2019","11","0.00","Yes","7.38"
"2019","11","0.40",NULL,"359.97"
"2019","11","0.00",NULL,"253.28"
"2019","11","0.70",NULL,"11.67"
"2019","11","0.00","Yes","139.92"
"2019","11","0.20",NULL,"457.68"
"2019","11","0.00",NULL,"287.92"
"2019","11","0.20","Yes","13.90"
"2019","11","0.00","Yes","59.97"
"2019","11","0.00",NULL,"430.88"
"2019","11","0.70",NULL,"38.39"
"2019","11","0.20",NULL,"36.29"
"2019","11","0.80",NULL,"4.14"
"2019","11","0.20","Yes","167.95"
"2019","11","0.20",NULL,"224.75"
"2019","11","0.00",NULL,"5.88"
"2019","11","0.20",NULL,"23.97"
"2019","11","0.30",NULL,"718.12"
"2019","11","0.20",NULL,"213.14"
"2019","11","0.00",NULL,"27.42"
"2019","11","0.20",NULL,"239.96"
"2019","11","0.00",NULL,"70.86"
"2019","11","0.20",NULL,"93.34"
"2019","11","0.00",NULL,"110.96"
"2019","11","0.20",NULL,"58.41"
"2019","11","0.00",NULL,"10.09"
"2019","11","0.20","Yes","183.97"
"2019","11","0.20",NULL,"52.78"
"2019","11","0.00",NULL,"54.72"
"2019","11","0.20",NULL,"4.66"
"2019","11","0.00",NULL,"201.76"
"2019","11","0.20",NULL,"14.00"
"2019","11","0.00",NULL,"439.80"
"2019","11","0.20",NULL,"243.42"
"2019","11","0.00",NULL,"101.40"
"2016","12","0.00",NULL,"17.28"
"2016","12","0.20","Yes","17.47"
"2016","12","0.00",NULL,"203.34"
"2016","12","0.80",NULL,"4.98"
"2016","12","0.00",NULL,"62.85"
"2016","12","0.80",NULL,"2.29"
"2016","12","0.20",NULL,"1596.96"
"2016","12","0.40",NULL,"659.99"
"2016","12","0.00",NULL,"704.25"
"2016","12","0.20",NULL,"475.94"
"2016","12","0.40",NULL,"53.32"
"2016","12","0.00",NULL,"1772.56"
"2016","12","0.20","Yes","247.80"
"2016","12","0.20",NULL,"296.71"
"2016","12","0.00",NULL,"1273.24"
"2016","12","0.20",NULL,"71.35"
"2016","12","0.00",NULL,"45.84"
"2016","12","0.60",NULL,"23.98"
"2016","12","0.20",NULL,"12.98"
"2016","12","0.80","Yes","4.60"
"2016","12","0.00",NULL,"51.15"
"2016","12","0.20",NULL,"278.26"
"2016","12","0.80",NULL,"2.39"
"2016","12","0.20",NULL,"25.92"
"2016","12","0.00","Yes","70.56"
"2016","12","0.20",NULL,"218.35"
"2016","12","0.40","Yes","36.74"
"2016","12","0.20",NULL,"162.86"
"2016","12","0.00",NULL,"39.88"
"2016","12","0.20",NULL,"263.96"
"2016","12","0.00",NULL,"7137.23"
"2016","12","0.20",NULL,"1.34"
"2016","12","0.00",NULL,"23.99"
"2016","12","0.70",NULL,"5.21"
"2016","12","0.20",NULL,"237.10"
"2016","12","0.50","Yes","214.95"
"2016","12","0.00",NULL,"62.31"
"2016","12","0.20",NULL,"119.80"
"2016","12","0.00",NULL,"605.88"
"2016","12","0.20",NULL,"242.35"
"2016","12","0.00",NULL,"239.84"
"2016","12","0.20",NULL,"98.33"
"2016","12","0.00",NULL,"795.82"
"2016","12","0.80",NULL,"19.43"
"2016","12","0.20",NULL,"71.98"
"2016","12","0.00",NULL,"307.38"
"2016","12","0.80","Yes","5.10"
"2016","12","0.00",NULL,"216.85"
"2016","12","0.20",NULL,"186.30"
"2016","12","0.00",NULL,"51.45"
"2016","12","0.20",NULL,"1624.94"
"2016","12","0.10",NULL,"192.19"
"2016","12","0.70",NULL,"1.17"
"2016","12","0.60",NULL,"39.96"
"2016","12","0.80",NULL,"9.26"
"2016","12","0.00",NULL,"12.39"
"2016","12","0.20",NULL,"8.02"
"2016","12","0.00",NULL,"250.26"
"2016","12","0.20",NULL,"1013.83"
"2016","12","0.60","Yes","10.78"
"2016","12","0.20",NULL,"100.70"
"2016","12","0.00",NULL,"9.24"
"2016","12","0.20",NULL,"728.71"
"2016","12","0.00",NULL,"15.66"
"2016","12","0.20",NULL,"207.80"
"2016","12","0.00",NULL,"268.83"
"2016","12","0.10",NULL,"767.21"
"2016","12","0.30",NULL,"600.56"
"2016","12","0.60",NULL,"94.43"
"2016","12","0.20",NULL,"1204.11"
