"row_id","order_date","ship_date","ship_mode","sales","quantity","discount","profit","returned"
"7995","2017-11-20","2017-11-23","Second Class","145.76","6","0.70","-247.80",NULL
"7996","2017-11-20","2017-11-23","Second Class","9.61","6","0.70","-7.37",NULL
"7998","2019-11-03","2019-11-05","First Class","1673.18","12","0.20","20.91",NULL
"8011","2016-03-17","2016-03-20","Second Class","126.62","6","0.20","41.15",NULL
"8012","2017-06-20","2017-06-23","First Class","125.94","7","0.20","15.74",NULL
"8013","2019-05-25","2019-05-25","Same Day","663.92","5","0.20","207.48",NULL
"8017","2016-09-09","2016-09-11","First Class","60.67","6","0.20","12.89",NULL
"8018","2016-09-09","2016-09-11","First Class","30.82","9","0.20","2.70",NULL
"8019","2019-10-17","2019-10-19","Second Class","52.79","1","0.20","4.62",NULL
"8022","2016-07-21","2016-07-25","Standard Class","4.99","3","0.80","-12.98",NULL
"8023","2016-07-21","2016-07-25","Standard Class","87.92","5","0.20","29.67",NULL
"8024","2016-07-21","2016-07-25","Standard Class","657.93","5","0.30","-93.99",NULL
"8025","2016-07-21","2016-07-25","Standard Class","1.04","1","0.80","-1.83",NULL
"8030","2018-10-21","2018-10-25","Standard Class","106.08","6","0.20","-9.28",NULL
"8031","2018-01-07","2018-01-11","Standard Class","23.08","3","0.60","-10.96",NULL
"8032","2018-01-07","2018-01-11","Standard Class","25.92","5","0.20","9.07",NULL
"8033","2017-06-25","2017-06-28","First Class","47.95","3","0.20","16.18",NULL
"8034","2017-06-25","2017-06-28","First Class","0.98","2","0.80","-1.48",NULL
"8035","2017-06-25","2017-06-28","First Class","75.38","9","0.60","-20.73",NULL
"8036","2017-06-25","2017-06-28","First Class","4.61","2","0.20","1.67",NULL
"8039","2019-06-30","2019-07-02","Second Class","436.00","3","0.20","5.13",NULL
"8040","2019-08-21","2019-08-25","Second Class","388.70","6","0.20","38.87",NULL
"8045","2019-09-15","2019-09-17","Second Class","295.06","9","0.20","106.96","1"
"8047","2018-12-15","2018-12-17","Second Class","2.21","3","0.70","-1.48",NULL
"8048","2019-11-03","2019-11-06","Second Class","16.27","3","0.20","5.29",NULL
"8050","2016-09-26","2016-09-30","Standard Class","5.97","5","0.70","-4.58",NULL
"8051","2016-09-26","2016-09-30","Standard Class","21.18","1","0.20","4.77",NULL
"8052","2016-09-26","2016-09-30","Standard Class","41.38","6","0.20","3.10",NULL
"8054","2019-09-28","2019-10-05","Standard Class","2.66","1","0.70","-1.86",NULL
"8056","2017-08-28","2017-09-04","Standard Class","307.67","2","0.20","28.96",NULL
"8058","2017-08-28","2017-09-04","Standard Class","41.36","5","0.20","13.96",NULL
"8059","2017-08-28","2017-09-04","Standard Class","43.18","3","0.20","15.11",NULL
"8062","2017-09-20","2017-09-26","Standard Class","24.45","2","0.20","8.86",NULL
"8067","2018-11-07","2018-11-09","First Class","276.78","2","0.20","89.95",NULL
"8070","2019-01-01","2019-01-05","Standard Class","454.56","5","0.20","-107.96",NULL
"8071","2019-01-01","2019-01-05","Standard Class","141.42","5","0.60","-187.38",NULL
"8072","2019-01-01","2019-01-05","Standard Class","310.74","4","0.30","-26.64",NULL
"8073","2019-01-01","2019-01-05","Standard Class","12.74","4","0.20","2.23",NULL
"8074","2019-01-01","2019-01-05","Standard Class","6.47","5","0.80","-9.71",NULL
"8075","2019-01-01","2019-01-05","Standard Class","13.75","14","0.80","-22.68",NULL
"8076","2019-01-01","2019-01-05","Standard Class","15.22","2","0.80","-38.82",NULL
"8080","2018-11-22","2018-11-27","Standard Class","134.27","8","0.20","47.00",NULL
"8081","2017-10-26","2017-11-01","Standard Class","146.54","6","0.20","47.63",NULL
"8082","2017-10-26","2017-11-01","Standard Class","131.90","3","0.20","47.82",NULL
"8083","2017-10-26","2017-11-01","Standard Class","203.88","5","0.20","20.39",NULL
"8084","2017-10-26","2017-11-01","Standard Class","14.30","7","0.70","-10.49",NULL
"8085","2017-10-26","2017-11-01","Standard Class","718.64","10","0.20","-161.69",NULL
"8087","2019-04-28","2019-05-02","Standard Class","28.08","3","0.20","5.27",NULL
"8088","2018-09-29","2018-10-01","Second Class","10.50","4","0.20","1.18",NULL
"8089","2017-07-10","2017-07-14","Standard Class","39.92","2","0.20","12.97",NULL
"8101","2018-03-10","2018-03-13","First Class","3357.60","3","0.20","377.73",NULL
"8103","2017-05-22","2017-05-26","Standard Class","2973.32","7","0.20","334.50",NULL
"8105","2017-05-22","2017-05-26","Standard Class","775.73","6","0.20","58.18",NULL
"8106","2019-02-17","2019-02-19","First Class","89.07","1","0.30","-17.03",NULL
"8107","2019-02-17","2019-02-19","First Class","175.44","6","0.20","52.63",NULL
"8108","2019-02-17","2019-02-19","First Class","438.34","4","0.20","-87.67",NULL
"8109","2019-12-08","2019-12-15","Standard Class","215.54","4","0.30","-58.50",NULL
"8110","2019-11-18","2019-11-23","Standard Class","55.58","6","0.20","20.84",NULL
"8111","2019-11-18","2019-11-23","Standard Class","127.39","2","0.30","-25.48",NULL
"8112","2018-12-01","2018-12-03","Second Class","248.43","5","0.30","-17.75",NULL
"8113","2018-12-01","2018-12-03","Second Class","11.65","4","0.80","-30.87",NULL
"8114","2018-12-01","2018-12-03","Second Class","85.25","2","0.30","-1.22",NULL
"8115","2019-10-03","2019-10-07","Second Class","20.64","5","0.20","2.32",NULL
"8119","2019-07-22","2019-07-27","Standard Class","526.34","4","0.30","-75.19",NULL
"8121","2018-11-11","2018-11-16","Standard Class","451.15","3","0.20","0.00",NULL
"8122","2018-11-11","2018-11-16","Standard Class","31.50","11","0.20","11.03",NULL
"8123","2016-12-09","2016-12-15","Standard Class","30.67","3","0.20","9.59",NULL
"8124","2016-12-09","2016-12-15","Standard Class","1079.98","4","0.40","126.00",NULL
"8125","2019-09-07","2019-09-12","Standard Class","161.57","2","0.20","-28.27",NULL
"8126","2017-02-06","2017-02-13","Standard Class","2.93","3","0.80","-4.99",NULL
"8127","2017-02-06","2017-02-13","Standard Class","18.53","2","0.20","4.40",NULL
"8128","2017-02-06","2017-02-13","Standard Class","670.75","3","0.20","-125.77",NULL
"8129","2019-08-26","2019-09-01","Standard Class","64.96","5","0.60","-43.85",NULL
"8134","2017-10-08","2017-10-13","Standard Class","72.78","3","0.60","-70.96",NULL
"8137","2018-08-12","2018-08-16","Standard Class","562.29","7","0.40","-255.59",NULL
"8139","2018-07-18","2018-07-22","Standard Class","11.26","8","0.20","1.27",NULL
"8140","2018-07-18","2018-07-22","Standard Class","284.08","10","0.20","24.86",NULL
"8141","2018-07-18","2018-07-22","Standard Class","18.50","4","0.20","6.70",NULL
"8144","2018-02-05","2018-02-10","Standard Class","557.73","4","0.20","6.97",NULL
"8145","2018-02-05","2018-02-10","Standard Class","159.97","4","0.20","-31.99",NULL
"8157","2018-10-04","2018-10-09","Standard Class","239.37","2","0.30","-23.94",NULL
"8159","2019-12-26","2020-01-01","Standard Class","16.03","3","0.20","5.61",NULL
"8165","2017-11-02","2017-11-06","Standard Class","117.49","7","0.20","41.12",NULL
"8166","2017-11-02","2017-11-06","Standard Class","11.95","3","0.20","4.18",NULL
"8167","2017-11-02","2017-11-06","Standard Class","512.50","3","0.20","-30.15",NULL
"8168","2018-07-31","2018-08-05","Standard Class","863.13","7","0.20","-32.37",NULL
"8170","2019-11-06","2019-11-13","Standard Class","449.57","2","0.20","-73.05",NULL
"8174","2016-07-09","2016-07-13","Standard Class","41.90","6","0.20","14.14",NULL
"8176","2018-01-30","2018-02-04","Standard Class","156.51","4","0.20","52.82",NULL
"8180","2017-08-02","2017-08-06","Standard Class","277.50","4","0.50","-188.70",NULL
"8181","2017-11-21","2017-11-25","Standard Class","1252.70","8","0.40","-480.20",NULL
"8182","2017-11-21","2017-11-25","Standard Class","110.97","5","0.40","-24.04",NULL
"8183","2019-05-18","2019-05-22","Standard Class","22.61","3","0.60","-10.17",NULL
"8184","2019-05-18","2019-05-22","Standard Class","1.89","1","0.60","-0.99",NULL
"8185","2019-07-23","2019-07-27","Standard Class","63.31","3","0.20","20.58",NULL
"8186","2017-09-13","2017-09-17","Second Class","7.82","1","0.20","2.93",NULL
"8187","2017-09-13","2017-09-17","Second Class","170.07","4","0.30","-12.15",NULL
"8193","2017-11-30","2017-12-03","First Class","6.05","7","0.70","-4.23",NULL
"8194","2017-11-30","2017-12-03","First Class","98.35","3","0.20","9.84",NULL
"8195","2017-11-30","2017-12-03","First Class","335.74","2","0.20","25.18",NULL
"8197","2019-09-05","2019-09-09","Standard Class","89.57","4","0.20","-1.12",NULL
"8198","2019-09-05","2019-09-09","Standard Class","71.96","5","0.20","7.20",NULL
"8199","2019-09-05","2019-09-09","Standard Class","15.55","3","0.20","5.44",NULL
"8200","2019-04-24","2019-04-30","Standard Class","10.43","5","0.80","-18.25",NULL
"8201","2019-04-24","2019-04-30","Standard Class","72.78","1","0.20","-18.20",NULL
"8206","2017-11-08","2017-11-08","Same Day","577.76","2","0.10","115.55",NULL
"8207","2017-04-26","2017-04-30","Standard Class","191.52","1","0.40","-76.61",NULL
"8208","2017-04-26","2017-04-30","Standard Class","2.62","1","0.20","0.43",NULL
"8209","2017-09-20","2017-09-24","Standard Class","1369.76","6","0.70","-913.18",NULL
"8210","2017-09-20","2017-09-24","Standard Class","294.37","4","0.20","-58.87",NULL
"8211","2019-09-07","2019-09-12","Standard Class","81.57","2","0.20","7.14",NULL
"8212","2018-11-07","2018-11-12","Standard Class","44.46","5","0.60","-17.78",NULL
"8213","2018-11-07","2018-11-12","Standard Class","314.09","3","0.20","19.63",NULL
"8214","2017-09-25","2017-10-02","Standard Class","6.34","4","0.70","-4.65",NULL
"8215","2017-09-25","2017-10-02","Standard Class","10.48","1","0.20","3.80",NULL
"8216","2017-09-25","2017-10-02","Standard Class","2.47","1","0.70","-1.81",NULL
"8217","2017-09-25","2017-10-02","Standard Class","3.26","2","0.70","-2.28",NULL
"8218","2016-10-03","2016-10-07","Standard Class","4.34","3","0.20","0.87",NULL
"8219","2016-10-03","2016-10-07","Standard Class","31.78","3","0.60","-19.07",NULL
"8220","2016-10-03","2016-10-07","Standard Class","4.93","2","0.20","1.72",NULL
"8221","2016-10-03","2016-10-07","Standard Class","1.79","3","0.80","-3.04",NULL
"8222","2016-10-03","2016-10-07","Standard Class","15.07","4","0.20","-3.77",NULL
"8223","2016-02-18","2016-02-24","Standard Class","12.62","2","0.20","-2.52",NULL
"8235","2019-05-01","2019-05-06","Standard Class","3.33","2","0.20","0.42",NULL
"8236","2019-05-01","2019-05-06","Standard Class","933.26","4","0.40","-458.15",NULL
"8237","2019-05-01","2019-05-06","Standard Class","2803.92","5","0.20","0.00",NULL
"8238","2019-10-20","2019-10-20","Same Day","4.77","2","0.20","-0.77",NULL
"8239","2019-10-20","2019-10-20","Same Day","6.67","1","0.20","2.50",NULL
"8240","2019-10-20","2019-10-20","Same Day","4.45","2","0.20","1.11",NULL
"8241","2019-10-20","2019-10-20","Same Day","43.94","4","0.20","6.04",NULL
"8242","2016-09-01","2016-09-05","Standard Class","23.74","2","0.20","8.31",NULL
"8244","2016-08-12","2016-08-16","Standard Class","806.34","8","0.20","50.40",NULL
"8247","2017-05-10","2017-05-10","Same Day","70.97","5","0.80","-191.62",NULL
"8248","2017-05-10","2017-05-10","Same Day","36.78","2","0.20","3.68",NULL
"8249","2018-05-10","2018-05-13","Second Class","743.99","2","0.40","-124.00",NULL
"8250","2017-03-05","2017-03-09","Second Class","11.21","2","0.80","-16.82",NULL
"8251","2017-03-05","2017-03-09","Second Class","4.71","2","0.60","-1.88",NULL
"8252","2017-03-05","2017-03-09","Second Class","180.98","5","0.80","-470.55",NULL
"8253","2017-03-05","2017-03-09","Second Class","60.42","2","0.20","6.04",NULL
"8256","2019-08-12","2019-08-19","Standard Class","242.62","8","0.20","27.30",NULL
"8259","2019-08-12","2019-08-19","Standard Class","100.70","6","0.20","37.76",NULL
"8264","2017-09-13","2017-09-17","Standard Class","13.09","4","0.70","-10.04",NULL
"8266","2016-12-30","2017-01-04","Standard Class","35.45","7","0.20","12.85",NULL
"8268","2019-01-30","2019-02-06","Standard Class","69.38","1","0.50","-47.18",NULL
"8269","2019-01-30","2019-02-06","Standard Class","31.68","4","0.20","2.77",NULL
"8270","2019-01-30","2019-02-06","Standard Class","2003.17","4","0.20","250.40",NULL
"8271","2019-01-30","2019-02-06","Standard Class","9.34","2","0.20","3.15",NULL
"8272","2018-12-25","2018-12-31","Standard Class","2563.06","8","0.10","313.26",NULL
"8273","2018-10-20","2018-10-25","Standard Class","387.14","4","0.20","4.84",NULL
"8274","2017-06-13","2017-06-15","Second Class","3.42","1","0.20","0.30",NULL
"8276","2017-06-26","2017-06-30","Standard Class","43.06","9","0.20","15.61",NULL
"8277","2018-02-21","2018-02-25","Standard Class","3.76","3","0.70","-2.76",NULL
"8278","2018-02-21","2018-02-25","Standard Class","34.86","2","0.70","-26.73",NULL
"8279","2018-02-21","2018-02-25","Standard Class","432.46","3","0.20","32.43",NULL
"8281","2019-05-09","2019-05-10","First Class","65.23","3","0.20","22.02",NULL
"8282","2019-05-09","2019-05-10","First Class","207.00","3","0.20","25.88",NULL
"8283","2017-12-21","2017-12-26","Second Class","600.53","2","0.30","137.26",NULL
"8284","2017-12-21","2017-12-26","Second Class","59.90","2","0.20","14.23",NULL
"8285","2017-12-21","2017-12-26","Second Class","637.44","8","0.20","135.46",NULL
"8286","2017-12-21","2017-12-26","Second Class","51.76","3","0.60","-33.64",NULL
"8287","2016-08-12","2016-08-16","Standard Class","31.10","6","0.20","10.89",NULL
"8288","2016-08-12","2016-08-16","Standard Class","47.96","5","0.20","4.20",NULL
"8289","2016-08-12","2016-08-16","Standard Class","158.93","7","0.20","41.72",NULL
"8290","2016-08-12","2016-08-16","Standard Class","211.25","6","0.20","15.84",NULL
"8291","2016-08-12","2016-08-16","Standard Class","5.55","2","0.20","-1.04",NULL
"8292","2016-08-12","2016-08-16","Standard Class","2.95","1","0.20","1.00",NULL
"8293","2017-12-11","2017-12-15","Standard Class","10.33","3","0.70","-7.58",NULL
"8294","2019-11-03","2019-11-07","Standard Class","18.37","4","0.20","5.97",NULL
"8298","2017-07-05","2017-07-11","Standard Class","4.93","2","0.20","0.74",NULL
"8299","2017-07-05","2017-07-11","Standard Class","11.78","3","0.20","4.27",NULL
"8303","2019-07-26","2019-08-01","Standard Class","362.35","3","0.20","45.29",NULL
"8304","2016-10-31","2016-11-02","Second Class","73.58","2","0.20","8.28",NULL
"8305","2019-11-03","2019-11-09","Standard Class","486.37","4","0.20","36.48",NULL
"8310","2016-03-01","2016-03-07","Standard Class","137.35","3","0.20","8.58",NULL
"8311","2016-03-01","2016-03-07","Standard Class","376.51","3","0.30","-43.03",NULL
"8314","2016-07-12","2016-07-16","Standard Class","512.36","3","0.30","-14.64",NULL
"8315","2016-07-12","2016-07-16","Standard Class","3.49","2","0.20","0.57",NULL
"8316","2016-07-12","2016-07-16","Standard Class","22.29","7","0.20","3.90",NULL
"8317","2016-07-12","2016-07-16","Standard Class","16.03","3","0.20","5.61",NULL
"8318","2019-04-11","2019-04-16","Standard Class","1.75","1","0.20","0.15",NULL
"8319","2019-04-11","2019-04-16","Standard Class","20.99","8","0.20","2.36",NULL
"8321","2017-12-05","2017-12-06","First Class","45.04","2","0.20","4.50",NULL
"8322","2018-09-26","2018-10-01","Standard Class","15.62","2","0.80","-25.00",NULL
"8325","2019-09-08","2019-09-09","First Class","61.68","5","0.20","5.40",NULL
"8326","2019-09-08","2019-09-09","First Class","158.38","3","0.20","13.86",NULL
"8327","2019-07-21","2019-07-24","Second Class","2.86","4","0.80","-4.58",NULL
"8328","2019-07-21","2019-07-24","Second Class","94.19","7","0.80","-164.84",NULL
"8340","2019-04-13","2019-04-17","Standard Class","436.70","6","0.20","-38.21",NULL
"8344","2016-03-21","2016-03-25","Standard Class","59.20","5","0.20","22.20",NULL
"8345","2016-03-21","2016-03-25","Standard Class","32.95","3","0.20","6.59",NULL
"8346","2016-03-21","2016-03-25","Standard Class","218.38","3","0.20","-10.92",NULL
"8352","2019-05-03","2019-05-08","Standard Class","32.45","2","0.20","7.30",NULL
"8353","2019-05-03","2019-05-08","Standard Class","26.39","4","0.70","-17.59",NULL
"8354","2019-05-03","2019-05-08","Standard Class","373.47","5","0.40","-112.04",NULL
"8355","2019-05-03","2019-05-08","Standard Class","64.20","5","0.70","-44.94",NULL
"8356","2019-05-03","2019-05-08","Standard Class","8.00","2","0.20","2.80",NULL
"8359","2016-04-11","2016-04-18","Standard Class","105.58","2","0.20","9.24",NULL
"8361","2019-01-02","2019-01-04","Second Class","31.74","2","0.20","3.97",NULL
"8362","2019-01-02","2019-01-04","Second Class","5.43","2","0.80","-13.58",NULL
"8363","2019-01-02","2019-01-04","Second Class","913.43","5","0.30","-169.64",NULL
"8364","2019-01-02","2019-01-04","Second Class","372.14","3","0.20","27.91",NULL
"8365","2019-04-28","2019-05-02","Standard Class","751.98","2","0.20","84.60",NULL
"8366","2019-01-30","2019-02-02","First Class","604.77","4","0.20","60.48",NULL
"8369","2016-09-07","2016-09-12","Second Class","83.92","5","0.20","31.47","1"
"8370","2018-06-11","2018-06-16","Standard Class","902.71","3","0.20","33.85",NULL
"8371","2018-10-17","2018-10-21","Standard Class","120.67","2","0.20","21.29",NULL
"8372","2016-12-27","2016-12-30","First Class","4.98","1","0.80","-8.47",NULL
"8376","2017-01-05","2017-01-10","Standard Class","56.16","6","0.20","17.55",NULL
"8377","2019-03-21","2019-03-27","Standard Class","64.38","1","0.20","8.05",NULL
"8378","2017-11-12","2017-11-18","Standard Class","64.78","1","0.20","-14.58",NULL
"8379","2017-11-12","2017-11-18","Standard Class","15.55","3","0.20","5.64",NULL
"8380","2017-11-12","2017-11-18","Standard Class","223.89","7","0.20","69.97",NULL
"8381","2016-09-09","2016-09-14","Second Class","10.90","3","0.20","3.41",NULL
"8382","2018-03-17","2018-03-19","Second Class","84.78","2","0.20","-20.14",NULL
"8383","2018-02-08","2018-02-15","Standard Class","241.50","4","0.30","0.00",NULL
"8386","2019-09-04","2019-09-08","Standard Class","11.81","3","0.20","4.13",NULL
"8390","2018-12-27","2018-12-30","First Class","17.18","6","0.20","6.23",NULL
"8396","2018-12-01","2018-12-06","Second Class","366.01","3","0.30","-47.06",NULL
"8397","2016-06-30","2016-06-30","Same Day","310.69","7","0.20","108.74",NULL
"8398","2016-09-03","2016-09-04","First Class","7.68","5","0.80","-11.52",NULL
"8399","2019-11-02","2019-11-07","Second Class","155.37","2","0.30","-35.51",NULL
"8400","2017-04-13","2017-04-18","Standard Class","10.74","1","0.20","0.81",NULL
"8401","2017-12-05","2017-12-09","Second Class","232.40","5","0.20","78.44","1"
"8402","2017-12-05","2017-12-09","Second Class","164.65","3","0.10","12.81","1"
"8410","2017-12-11","2017-12-17","Standard Class","110.53","4","0.20","38.68",NULL
"8411","2018-11-15","2018-11-15","Same Day","630.02","4","0.40","-199.51",NULL
"8413","2019-03-10","2019-03-14","Standard Class","933.41","4","0.30","-173.35",NULL
"8414","2018-12-17","2018-12-21","Standard Class","51.84","10","0.20","18.14",NULL
"8415","2018-12-17","2018-12-21","Standard Class","165.60","3","0.20","-6.21",NULL
"8417","2019-05-09","2019-05-11","First Class","147.92","5","0.20","46.23",NULL
"8426","2018-08-28","2018-08-30","First Class","18.43","8","0.70","-12.29",NULL
"8427","2017-10-02","2017-10-07","Standard Class","10.94","2","0.20","0.96",NULL
"8429","2019-11-12","2019-11-16","Standard Class","62.35","6","0.20","-10.91",NULL
"8430","2018-12-19","2018-12-21","Second Class","303.92","5","0.20","-30.39",NULL
"8433","2016-09-14","2016-09-18","Second Class","6.05","4","0.20","-1.36",NULL
"8434","2016-09-14","2016-09-18","Second Class","6.85","2","0.20","2.14",NULL
"8435","2016-09-14","2016-09-18","Second Class","9.96","5","0.60","-6.72",NULL
"8436","2016-09-14","2016-09-18","Second Class","8.55","2","0.80","-13.68",NULL
"8437","2017-09-20","2017-09-26","Standard Class","45.58","11","0.20","16.52",NULL
"8438","2017-12-10","2017-12-16","Standard Class","25.49","2","0.20","4.46",NULL
"8439","2016-05-28","2016-06-01","Standard Class","136.96","4","0.20","51.36","1"
"8440","2019-03-14","2019-03-17","Second Class","49.62","2","0.20","4.96",NULL
"8441","2018-12-08","2018-12-12","Second Class","10.58","3","0.20","3.44",NULL
"8442","2019-05-06","2019-05-10","Standard Class","84.42","4","0.20","27.44",NULL
"8443","2018-03-06","2018-03-10","Standard Class","431.94","2","0.40","-71.99",NULL
"8444","2018-03-06","2018-03-10","Standard Class","2.04","1","0.70","-1.50",NULL
"8445","2018-03-06","2018-03-10","Standard Class","68.24","3","0.40","-12.51",NULL
"8446","2019-10-23","2019-10-24","First Class","240.74","4","0.30","-13.76",NULL
"8449","2019-10-23","2019-10-24","First Class","637.90","3","0.30","-127.58",NULL
"8452","2016-04-28","2016-04-30","First Class","1679.96","5","0.20","126.00",NULL
"8453","2018-04-18","2018-04-23","Standard Class","344.37","4","0.30","-93.47",NULL
"8454","2018-04-18","2018-04-23","Standard Class","1554.94","3","0.20","77.75",NULL
"8455","2018-04-18","2018-04-23","Standard Class","127.88","5","0.60","-67.14",NULL
"8456","2018-05-22","2018-05-29","Standard Class","222.38","2","0.20","22.24",NULL
"8457","2019-05-28","2019-06-02","Second Class","106.87","3","0.30","-29.01",NULL
"8458","2019-05-28","2019-06-02","Second Class","3.56","3","0.80","-6.24",NULL
"8459","2016-08-25","2016-08-29","Standard Class","25.68","3","0.80","-39.80",NULL
"8460","2016-08-25","2016-08-29","Standard Class","12.38","3","0.80","-19.81",NULL
"8464","2016-03-28","2016-04-01","Standard Class","302.38","3","0.20","22.68",NULL
"8465","2017-05-10","2017-05-15","Standard Class","46.69","4","0.20","-2.92",NULL
"8468","2018-09-19","2018-09-23","Standard Class","8.93","2","0.20","3.12",NULL
"8470","2019-04-23","2019-04-27","Standard Class","387.14","4","0.20","-14.52",NULL
"8471","2019-04-23","2019-04-27","Standard Class","45.41","2","0.20","11.92",NULL
"8472","2019-04-23","2019-04-27","Standard Class","77.95","3","0.20","-11.69",NULL
"8473","2019-04-23","2019-04-27","Standard Class","3.00","1","0.20","1.05",NULL
"8474","2017-10-22","2017-10-26","Second Class","9.95","1","0.20","1.00",NULL
"8475","2019-04-09","2019-04-14","Standard Class","37.90","4","0.70","-29.05",NULL
"8476","2019-04-09","2019-04-14","Standard Class","65.58","2","0.20","23.77",NULL
"8477","2019-10-27","2019-11-01","Standard Class","44.78","1","0.20","16.23",NULL
"8482","2018-05-24","2018-05-28","Standard Class","16.66","3","0.20","3.33",NULL
"8493","2017-10-23","2017-10-28","Standard Class","60.74","8","0.20","20.50",NULL
"8494","2017-10-23","2017-10-28","Standard Class","479.98","3","0.20","161.99",NULL
"8495","2017-10-23","2017-10-28","Standard Class","6.08","1","0.80","-10.34",NULL
"8496","2018-12-02","2018-12-08","Standard Class","165.60","3","0.20","-6.21",NULL
"8500","2016-03-05","2016-03-08","Second Class","49.63","6","0.20","16.75",NULL
"8502","2017-03-01","2017-03-03","Second Class","15.98","2","0.20","1.20",NULL
"8503","2017-03-01","2017-03-03","Second Class","184.75","3","0.20","-20.78",NULL
"8505","2018-05-02","2018-05-06","Standard Class","366.74","4","0.30","-110.02",NULL
"8506","2018-03-08","2018-03-12","Standard Class","8.86","9","0.80","-14.17",NULL
"8507","2018-03-08","2018-03-12","Standard Class","27.96","5","0.20","8.39",NULL
"8508","2018-03-08","2018-03-12","Standard Class","146.35","3","0.20","49.39",NULL
"8512","2018-12-22","2018-12-26","Standard Class","25.58","2","0.20","8.95",NULL
"8513","2018-02-02","2018-02-08","Standard Class","73.78","2","0.60","-77.47",NULL
"8514","2019-06-05","2019-06-09","Standard Class","20.74","4","0.20","7.26",NULL
"8518","2019-06-04","2019-06-07","Second Class","30.34","6","0.60","-17.44",NULL
"8522","2018-01-11","2018-01-15","Standard Class","54.99","14","0.20","8.94",NULL
"8525","2019-03-16","2019-03-16","Same Day","44.38","2","0.40","-7.40",NULL
"8526","2019-03-16","2019-03-16","Same Day","51.26","6","0.20","7.69",NULL
"8527","2019-03-16","2019-03-16","Same Day","5.19","3","0.70","-3.46",NULL
"8528","2019-03-16","2019-03-16","Same Day","159.98","2","0.20","44.00",NULL
"8529","2019-03-16","2019-03-16","Same Day","54.22","2","0.20","3.39",NULL
"8530","2019-11-10","2019-11-17","Standard Class","241.42","2","0.20","-36.21",NULL
"8537","2017-06-07","2017-06-11","Standard Class","18.31","4","0.70","-12.21",NULL
"8538","2017-06-07","2017-06-11","Standard Class","25.92","5","0.20","9.07",NULL
"8539","2017-06-07","2017-06-11","Standard Class","8.02","3","0.20","1.00",NULL
"8540","2019-03-09","2019-03-13","Standard Class","479.98","2","0.20","60.00",NULL
"8541","2019-03-09","2019-03-13","Standard Class","30.84","5","0.20","9.64",NULL
"8542","2017-12-22","2017-12-23","First Class","33.57","2","0.20","1.68",NULL
"8543","2017-12-22","2017-12-23","First Class","422.63","7","0.30","0.00",NULL
"8550","2017-09-11","2017-09-12","First Class","24.64","4","0.20","4.00",NULL
"8551","2017-07-17","2017-07-24","Standard Class","6.26","3","0.20","2.04",NULL
"8552","2017-07-17","2017-07-24","Standard Class","14.43","4","0.20","3.43",NULL
"8553","2016-05-30","2016-06-03","Standard Class","719.98","3","0.20","135.00",NULL
"8556","2017-03-22","2017-03-22","Same Day","447.94","7","0.20","89.59",NULL
"8557","2017-03-22","2017-03-22","Same Day","150.41","9","0.20","-33.84",NULL
"8558","2018-12-23","2018-12-26","Second Class","453.58","3","0.20","39.69",NULL
"8559","2018-12-23","2018-12-26","Second Class","45.36","9","0.20","14.74",NULL
"8560","2018-12-23","2018-12-26","Second Class","287.88","3","0.20","35.99",NULL
"8561","2018-12-23","2018-12-26","Second Class","131.88","3","0.20","14.84",NULL
"8562","2018-12-23","2018-12-26","Second Class","2.33","2","0.60","-0.76",NULL
"8564","2019-04-30","2019-05-04","Standard Class","4.84","3","0.70","-3.55",NULL
"8565","2019-04-30","2019-05-04","Standard Class","220.70","6","0.20","-8.28",NULL
"8566","2018-11-17","2018-11-18","First Class","67.18","3","0.20","6.72",NULL
"8567","2018-11-17","2018-11-18","First Class","15.23","4","0.20","5.52",NULL
"8568","2018-11-10","2018-11-12","First Class","31.10","6","0.20","10.89",NULL
"8569","2018-12-06","2018-12-12","Standard Class","968.74","7","0.20","314.84",NULL
"8570","2018-12-06","2018-12-12","Standard Class","222.35","13","0.20","77.82",NULL
"8571","2018-12-06","2018-12-12","Standard Class","479.98","2","0.20","90.00",NULL
"8572","2018-04-03","2018-04-03","Same Day","10.27","3","0.20","3.21",NULL
"8573","2016-11-28","2016-12-02","Standard Class","998.85","5","0.40","-199.77",NULL
"8576","2019-08-27","2019-08-30","Second Class","14.34","4","0.20","0.90","1"
"8581","2016-05-20","2016-05-22","Second Class","10.33","3","0.60","-5.94",NULL
"8582","2016-05-20","2016-05-22","Second Class","10.37","2","0.20","3.63",NULL
"8583","2016-05-20","2016-05-22","Second Class","20.78","2","0.20","-3.64",NULL
"8584","2016-05-20","2016-05-22","Second Class","66.96","5","0.20","-13.39",NULL
"8585","2016-02-04","2016-02-08","Second Class","17.25","2","0.20","6.04",NULL
"8586","2019-12-09","2019-12-15","Standard Class","11.09","7","0.70","-8.13",NULL
"8589","2017-05-15","2017-05-22","Standard Class","51.97","2","0.20","-10.39",NULL
"8590","2019-01-29","2019-02-01","First Class","4.77","2","0.20","0.48",NULL
"8592","2019-04-23","2019-04-26","First Class","18.69","2","0.20","7.01","1"
"8593","2019-04-23","2019-04-26","First Class","11.66","3","0.20","3.35","1"
"8594","2019-11-09","2019-11-13","Standard Class","191.98","3","0.20","38.40",NULL
